hid,name,longitude,latitude,distance_km,checkin_date,最早预定日期,最晚预定日期,search_quantity,try_quantity,order_quantity
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/11,20260119,20260208,493,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/12,20260119,20260208,471,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/13,20260119,20260208,361,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/14,20260119,20260208,392,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/15,20260119,20260208,440,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/16,20260119,20260208,367,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/17,20260119,20260208,298,1,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/18,20260119,20260208,449,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/19,20260119,20260208,389,1,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/20,20260119,20260208,381,1,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/21,20260119,20260208,365,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/22,20260119,20260208,385,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/23,20260119,20260208,353,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/24,20260119,20260208,345,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/25,20260119,20260208,349,1,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/26,20260119,20260208,366,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/27,20260119,20260208,426,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/28,20260119,20260208,276,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/29,20260119,20260208,228,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/30,20260119,20260208,263,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/5/31,20260119,20260208,244,1,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/1,20260119,20260208,338,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/2,20260119,20260208,266,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/3,20260119,20260208,208,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/4,20260119,20260208,218,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/5,20260119,20260208,169,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/6,20260119,20260208,212,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/7,20260119,20260208,202,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/8,20260119,20260208,241,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/9,20260119,20260208,199,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/10,20260119,20260208,222,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/11,20260119,20260208,193,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/12,20260119,20260208,234,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/13,20260119,20260208,242,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/14,20260119,20260208,234,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/15,20260119,20260208,291,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/16,20260119,20260208,239,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/17,20260120,20260208,144,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/18,20260119,20260208,167,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/19,20260119,20260208,181,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/20,20260119,20260208,186,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/21,20260121,20260208,122,,
1073354,广州丽柏国际酒店,113.33955,23.1367,7.100013262265022,2026/6/22,20260119,20260208,212,,
