hid,name,longitude,latitude,distance_km,checkin_date,最早预定日期,最晚预定日期,search_quantity,try_quantity,order_quantity
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/13,20260525,20260525,,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/14,20260525,20260525,,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/15,20260525,20260525,,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/16,20260525,20260525,,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/17,20260525,20260525,,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/18,20260525,20260525,,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/19,20260525,20260525,,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/20,20260525,20260525,,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/21,20260525,20260525,,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/22,20260525,20260525,,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/23,20260525,20260525,,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/24,20260525,20260525,,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/25,20260525,20260525,194,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/26,20260525,20260526,352,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/27,20260525,20260527,514,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/28,20260525,20260528,655,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/29,20260525,20260529,917,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/30,20260525,20260530,813,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/5/31,20260525,20260531,953,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/1,20260525,20260601,961,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/2,20260525,20260602,966,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/3,20260525,20260603,1018,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/4,20260525,20260604,1225,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/5,20260525,20260606,1498,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/6,20260525,20260607,1404,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/7,20260525,20260607,1661,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/8,20260525,20260608,1301,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/9,20260525,20260609,1494,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/10,20260525,20260610,1448,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/11,20260525,20260611,1585,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/12,20260525,20260612,1987,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/13,20260525,20260613,1833,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/14,20260525,20260614,2082,3,1
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/15,20260525,20260615,1601,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/16,20260525,20260616,1612,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/17,20260525,20260617,1769,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/18,20260525,20260618,2234,1,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/19,20260525,20260619,2901,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/20,20260525,20260621,1860,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/21,20260525,20260622,2125,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,2026/6/22,20260525,20260622,2136,1,
