hid,name,longitude,latitude,distance_km,预定日期,查价数,试单数,订单数
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,20260608,2583,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,20260609,2778,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,20260610,3123,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,20260611,2723,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,20260612,2858,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,20260613,3037,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,20260614,2033,3,1
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,20260615,2206,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,20260616,2757,1,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,20260617,3473,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,20260618,4229,1,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,20260619,4210,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,20260620,4183,,
401917,山水时尚酒店(广州火车东站店),113.324344,23.149276,8.789484048269957,20260621,4512,,
